time,open,high,low,close,volume
1643925600,114.97,115.432,114.774,115.199,74663
1644184800,115.286,115.379,114.916,115.092,59090
1644271200,115.11,115.628,115.056,115.548,54950
1644357600,115.551,115.685,115.322,115.542,44971
1644444000,115.518,116.34,115.483,116.004,89652
1644530400,116.025,116.176,115.014,115.492,79537
1644789600,115.365,115.748,115.011,115.542,193370
1644876000,115.556,115.876,115.258,115.596,134965
1644962400,115.616,115.79,115.357,115.454,134120
1645048800,115.49,115.538,114.846,114.922,183233
1645135200,114.99,115.3,114.79,115.072,148158
1645394400,115.043,115.126,114.719,114.727,107014
1645480800,114.74,115.243,114.5,115.062,189006
1645567200,115.074,115.202,114.926,115.02,102831
1645653600,115.014,115.696,114.408,115.532,301578
1645740000,115.534,115.762,115.15,115.535,177439
1645999200,115.47,115.794,114.863,114.972,205701
1646085600,114.998,115.291,114.7,114.92,160021
1646172000,114.912,115.688,114.792,115.517,179700
1646258400,115.528,115.808,115.384,115.459,135468
1646344800,115.468,115.558,114.65,114.844,192392
1646604000,114.94,115.473,114.82,115.311,186928
1646690400,115.308,115.791,115.274,115.676,177792
1646776800,115.688,115.942,115.558,115.858,132598
1646863200,115.852,116.196,115.813,116.14,143706
1646949600,116.102,117.358,116.102,117.292,140006
1647205200,117.368,118.218,117.312,118.21,118952
1647291600,118.155,118.452,117.697,118.284,139048
1647378000,118.298,119.126,118.175,118.762,163448
1647464400,118.724,119.028,118.368,118.602,131653
1647550800,118.607,119.401,118.471,119.152,106753
1647810000,119.145,119.5,119.082,119.472,91465
1647896400,119.465,121.034,119.438,120.829,161897
1647982800,120.788,121.416,120.596,121.143,163834
1648069200,121.143,122.412,120.956,122.33,152927
1648155600,122.363,122.437,121.18,122.086,204485
1648414800,122.074,125.11,122.028,123.918,352734
1648501200,123.803,124.308,121.978,122.894,359601
1648587600,122.866,123.206,121.312,121.834,337390
1648674000,121.855,122.457,121.281,121.698,311253
1648760400,121.686,123.036,121.682,122.56,222652
1649019600,122.626,122.96,122.267,122.77,158938
1649106000,122.792,123.672,122.375,123.602,170578
1649192400,123.588,124.053,123.498,123.791,211216
1649278800,123.802,124.007,123.468,123.979,156517
1649365200,123.968,124.679,123.668,124.292,148271
1649624400,124.071,125.772,124.071,125.394,198003
1649710800,125.375,125.76,124.766,125.394,224582
1649797200,125.356,126.32,125.348,125.656,214295
1649883600,125.619,126.018,125.083,125.892,207922
1649970000,125.879,126.684,125.876,126.459,296144
1650229200,126.422,127.002,126.24,126.999,146705
1650315600,126.985,128.977,126.977,128.89,266527
1650402000,128.914,129.412,127.459,127.87,360226
1650488400,127.949,128.709,127.805,128.374,260933
1650574800,128.368,129.112,127.74,128.567,275737
1650834000,128.556,128.87,127.524,128.13,305652
1650920400,128.131,128.228,127.024,127.23,294581
1651006800,127.234,128.594,126.946,128.431,258882
1651093200,128.43,131.256,128.342,130.851,436310
1651179600,130.891,130.956,129.318,129.788,334975
1651438800,129.772,130.48,129.616,130.176,247922
1651525200,130.171,130.294,129.698,130.14,192075
1651611600,130.124,130.362,128.915,129.094,194858
1651698000,129.086,130.56,128.75,130.179,258228
1651784400,130.224,130.809,130.098,130.548,222892
1652043600,130.548,131.35,130.114,130.327,205657
1652130000,130.301,130.58,129.796,130.439,229968
1652216400,130.447,130.814,129.444,129.983,264426
1652302800,129.878,130.058,127.518,128.322,299778
1652389200,128.374,129.454,128.272,129.259,240333
1652648400,129.296,129.642,128.698,129.11,185519
1652734800,129.148,129.784,128.829,129.363,177831
1652821200,129.416,129.541,128.009,128.248,180300
1652907600,128.193,128.946,127.026,127.832,312018
1652994000,127.758,128.298,127.527,127.976,220998
1653253200,127.909,128.064,127.154,127.898,171884
